country,date,sector,MtCO2 per day
Germany,04/09/2024,Residential,0.0733915
India,04/09/2024,Domestic Aviation,0.0444437
India,04/09/2024,Ground Transport,0.955651
India,04/09/2024,Industry,2.17897
India,04/09/2024,International Aviation,0
India,04/09/2024,Power,3.58031
India,04/09/2024,Residential,0.29805
Italy,04/09/2024,Domestic Aviation,0.0079741
Italy,04/09/2024,Ground Transport,0.290347
Italy,04/09/2024,Industry,0.252675
Italy,04/09/2024,International Aviation,0
Italy,04/09/2024,Power,0.310451
Italy,04/09/2024,Residential,0.0701441
Japan,04/09/2024,Domestic Aviation,0.0303808
Japan,04/09/2024,Ground Transport,0.47631
Japan,04/09/2024,Industry,0.629914
Japan,04/09/2024,International Aviation,0
Japan,04/09/2024,Power,1.28665
Japan,04/09/2024,Residential,0.121661
ROW,04/09/2024,Domestic Aviation,0.203553
ROW,04/09/2024,Ground Transport,6.83641
ROW,04/09/2024,Industry,9.01434
ROW,04/09/2024,International Aviation,1.83097
ROW,04/09/2024,Power,10.2439
ROW,04/09/2024,Residential,1.45791
Russia,04/09/2024,Domestic Aviation,0.0540338
Russia,04/09/2024,Ground Transport,0.733418
Russia,04/09/2024,Industry,1.25399
Russia,04/09/2024,International Aviation,0
Russia,04/09/2024,Power,2.15892
Russia,04/09/2024,Residential,0.290356
Spain,04/09/2024,Domestic Aviation,0.0214109
Spain,04/09/2024,Ground Transport,0.27144
Spain,04/09/2024,Industry,0.209544
Spain,04/09/2024,International Aviation,0
Spain,04/09/2024,Power,0.0887355
Spain,04/09/2024,Residential,0.056613
United Kingdom,04/09/2024,Domestic Aviation,0.00620467
United Kingdom,04/09/2024,Ground Transport,0.305265
United Kingdom,04/09/2024,Industry,0.271197
United Kingdom,04/09/2024,International Aviation,0
United Kingdom,04/09/2024,Power,0.183468
United Kingdom,04/09/2024,Residential,0.183572
United States,04/09/2024,Domestic Aviation,0.424504
United States,04/09/2024,Ground Transport,4.83561
United States,04/09/2024,Industry,2.92862
United States,04/09/2024,International Aviation,0
United States,04/09/2024,Power,4.88635
United States,04/09/2024,Residential,0.935159
Brazil,05/09/2024,Domestic Aviation,0.029429
Brazil,05/09/2024,Ground Transport,0.608846
Brazil,05/09/2024,Industry,0.408633
Brazil,05/09/2024,International Aviation,0
Brazil,05/09/2024,Power,0.201833
Brazil,05/09/2024,Residential,0.111417
China,05/09/2024,Domestic Aviation,0.304854
China,05/09/2024,Ground Transport,2.79095
China,05/09/2024,Industry,10.5279
China,05/09/2024,International Aviation,0
China,05/09/2024,Power,19.5945
China,05/09/2024,Residential,1.0486
EU27 & UK,05/09/2024,Domestic Aviation,0.0573527
EU27 & UK,05/09/2024,Ground Transport,2.58321
EU27 & UK,05/09/2024,Industry,2.06311
EU27 & UK,05/09/2024,International Aviation,0
EU27 & UK,05/09/2024,Power,1.62376
EU27 & UK,05/09/2024,Residential,0.648678
France,05/09/2024,Domestic Aviation,0.0110871
France,05/09/2024,Ground Transport,0.348685
France,05/09/2024,Industry,0.374589
France,05/09/2024,International Aviation,0
France,05/09/2024,Power,0.053325
France,05/09/2024,Residential,0.113156
Germany,05/09/2024,Domestic Aviation,0.0038348
Germany,05/09/2024,Ground Transport,0.406004
Germany,05/09/2024,Industry,0.349049
Germany,05/09/2024,International Aviation,0
Germany,05/09/2024,Power,0.421654
Germany,05/09/2024,Residential,0.0724407
India,05/09/2024,Domestic Aviation,0.0452252
India,05/09/2024,Ground Transport,0.948858
India,05/09/2024,Industry,2.1492
India,05/09/2024,International Aviation,0
India,05/09/2024,Power,3.53141
India,05/09/2024,Residential,0.29633
Italy,05/09/2024,Domestic Aviation,0.00794924
Italy,05/09/2024,Ground Transport,0.299743
Italy,05/09/2024,Industry,0.249934
Italy,05/09/2024,International Aviation,0
Italy,05/09/2024,Power,0.307083
Italy,05/09/2024,Residential,0.0726473
Japan,05/09/2024,Domestic Aviation,0.0304622
Japan,05/09/2024,Ground Transport,0.478641
Japan,05/09/2024,Industry,0.66671
Japan,05/09/2024,International Aviation,0
Japan,05/09/2024,Power,1.36181
Japan,05/09/2024,Residential,0.121623
ROW,05/09/2024,Domestic Aviation,0.204537
ROW,05/09/2024,Ground Transport,6.83171
ROW,05/09/2024,Industry,8.99731
ROW,05/09/2024,International Aviation,1.83149
ROW,05/09/2024,Power,10.2773
ROW,05/09/2024,Residential,1.46638
Russia,05/09/2024,Domestic Aviation,0.0558926
Russia,05/09/2024,Ground Transport,0.732576
Russia,05/09/2024,Industry,1.22916
Russia,05/09/2024,International Aviation,0
Russia,05/09/2024,Power,2.11616
Russia,05/09/2024,Residential,0.320213
Spain,05/09/2024,Domestic Aviation,0.0224681
Spain,05/09/2024,Ground Transport,0.270117
Spain,05/09/2024,Industry,0.210678
Spain,05/09/2024,International Aviation,0
Spain,05/09/2024,Power,0.0892157
Spain,05/09/2024,Residential,0.0609693
United Kingdom,05/09/2024,Domestic Aviation,0.00543703
United Kingdom,05/09/2024,Ground Transport,0.306276
United Kingdom,05/09/2024,Industry,0.0818797
United Kingdom,05/09/2024,International Aviation,0
United Kingdom,05/09/2024,Power,0.0553926
United Kingdom,05/09/2024,Residential,0.164811
United States,05/09/2024,Domestic Aviation,0.449259
United States,05/09/2024,Ground Transport,4.85336
United States,05/09/2024,Industry,3.0821
United States,05/09/2024,International Aviation,0
United States,05/09/2024,Power,5.14243
United States,05/09/2024,Residential,0.918174
Brazil,06/09/2024,Domestic Aviation,0.0301079
Brazil,06/09/2024,Ground Transport,0.612416
Brazil,06/09/2024,Industry,0.39708
Brazil,06/09/2024,International Aviation,0
Brazil,06/09/2024,Power,0.196126
Brazil,06/09/2024,Residential,0.111417
China,06/09/2024,Domestic Aviation,0.276508
China,06/09/2024,Ground Transport,2.66841
China,06/09/2024,Industry,10.4382
China,06/09/2024,International Aviation,0
China,06/09/2024,Power,19.4276
China,06/09/2024,Residential,1.04402
EU27 & UK,06/09/2024,Domestic Aviation,0.0598944
EU27 & UK,06/09/2024,Ground Transport,2.56908
EU27 & UK,06/09/2024,Industry,2.12867
EU27 & UK,06/09/2024,International Aviation,0
EU27 & UK,06/09/2024,Power,1.67535
EU27 & UK,06/09/2024,Residential,0.622185
France,06/09/2024,Domestic Aviation,0.0115242
France,06/09/2024,Ground Transport,0.346222
France,06/09/2024,Industry,0.352954
France,06/09/2024,International Aviation,0
France,06/09/2024,Power,0.0502451
France,06/09/2024,Residential,0.103838
Germany,06/09/2024,Domestic Aviation,0.00353918
Germany,06/09/2024,Ground Transport,0.402861
Germany,06/09/2024,Industry,0.391855
Germany,06/09/2024,International Aviation,0
Germany,06/09/2024,Power,0.473364
Germany,06/09/2024,Residential,0.07405
India,06/09/2024,Domestic Aviation,0.0458339
India,06/09/2024,Ground Transport,0.948757
India,06/09/2024,Industry,2.19412
India,06/09/2024,International Aviation,0
India,06/09/2024,Power,3.6052
India,06/09/2024,Residential,0.298739
Italy,06/09/2024,Domestic Aviation,0.00871408
Italy,06/09/2024,Ground Transport,0.294438
Italy,06/09/2024,Industry,0.227093
Italy,06/09/2024,International Aviation,0
Italy,06/09/2024,Power,0.279019
Italy,06/09/2024,Residential,0.0720147
Japan,06/09/2024,Domestic Aviation,0.0307717
Japan,06/09/2024,Ground Transport,0.478073
Japan,06/09/2024,Industry,0.694388
Japan,06/09/2024,International Aviation,0
Japan,06/09/2024,Power,1.41834
Japan,06/09/2024,Residential,0.122183
ROW,06/09/2024,Domestic Aviation,0.201067
ROW,06/09/2024,Ground Transport,6.67227
ROW,06/09/2024,Industry,8.86206
ROW,06/09/2024,International Aviation,1.8577
ROW,06/09/2024,Power,10.1604
ROW,06/09/2024,Residential,1.45417
Russia,06/09/2024,Domestic Aviation,0.0579734
Russia,06/09/2024,Ground Transport,0.733591
Russia,06/09/2024,Industry,1.21498
Russia,06/09/2024,International Aviation,0
Russia,06/09/2024,Power,2.09175
Russia,06/09/2024,Residential,0.297346
Spain,06/09/2024,Domestic Aviation,0.0235836
Spain,06/09/2024,Ground Transport,0.275146
Spain,06/09/2024,Industry,0.194238
Spain,06/09/2024,International Aviation,0
Spain,06/09/2024,Power,0.0822539
Spain,06/09/2024,Residential,0.0616526
United Kingdom,06/09/2024,Domestic Aviation,0.00554733
United Kingdom,06/09/2024,Ground Transport,0.306197
United Kingdom,06/09/2024,Industry,0.140426
United Kingdom,06/09/2024,International Aviation,0
United Kingdom,06/09/2024,Power,0.095
United Kingdom,06/09/2024,Residential,0.139822
United States,06/09/2024,Domestic Aviation,0.462025
United States,06/09/2024,Ground Transport,4.78942
United States,06/09/2024,Industry,3.22861
United States,06/09/2024,International Aviation,0
United States,06/09/2024,Power,5.38688
United States,06/09/2024,Residential,0.928922
Brazil,07/09/2024,Domestic Aviation,0.0281573
Brazil,07/09/2024,Ground Transport,0.495713
Brazil,07/09/2024,Industry,0.356205
Brazil,07/09/2024,International Aviation,0
Brazil,07/09/2024,Power,0.175937
Brazil,07/09/2024,Residential,0.111417
China,07/09/2024,Domestic Aviation,0.293872
China,07/09/2024,Ground Transport,2.60145
China,07/09/2024,Industry,10.4453
China,07/09/2024,International Aviation,0
China,07/09/2024,Power,19.4407
China,07/09/2024,Residential,1.03162
EU27 & UK,07/09/2024,Domestic Aviation,0.0518255
EU27 & UK,07/09/2024,Ground Transport,2.27231
EU27 & UK,07/09/2024,Industry,1.80594
EU27 & UK,07/09/2024,International Aviation,0
EU27 & UK,07/09/2024,Power,1.42135
EU27 & UK,07/09/2024,Residential,0.602991
France,07/09/2024,Domestic Aviation,0.0106652
France,07/09/2024,Ground Transport,0.322408
France,07/09/2024,Industry,0.189905
France,07/09/2024,International Aviation,0
France,07/09/2024,Power,0.0270341
France,07/09/2024,Residential,0.0890026
Germany,07/09/2024,Domestic Aviation,0.00300429
Germany,07/09/2024,Ground Transport,0.369113
Germany,07/09/2024,Industry,0.319684
Germany,07/09/2024,International Aviation,0
Germany,07/09/2024,Power,0.386181
Germany,07/09/2024,Residential,0.0724124
India,07/09/2024,Domestic Aviation,0.0450014
India,07/09/2024,Ground Transport,0.936342
India,07/09/2024,Industry,2.15886
India,07/09/2024,International Aviation,0
India,07/09/2024,Power,3.54727
India,07/09/2024,Residential,0.299539
Italy,07/09/2024,Domestic Aviation,0.00832186
Italy,07/09/2024,Ground Transport,0.260369
Italy,07/09/2024,Industry,0.163001
Italy,07/09/2024,International Aviation,0
Italy,07/09/2024,Power,0.200272
Italy,07/09/2024,Residential,0.0704854
Japan,07/09/2024,Domestic Aviation,0.0304091
Japan,07/09/2024,Ground Transport,0.471318
Japan,07/09/2024,Industry,0.607194
Japan,07/09/2024,International Aviation,0
Japan,07/09/2024,Power,1.24024
Japan,07/09/2024,Residential,0.121758
ROW,07/09/2024,Domestic Aviation,0.178989
ROW,07/09/2024,Ground Transport,6.21268
ROW,07/09/2024,Industry,8.65971
ROW,07/09/2024,International Aviation,1.86969
ROW,07/09/2024,Power,9.91895
ROW,07/09/2024,Residential,1.48468
Russia,07/09/2024,Domestic Aviation,0.0557358
Russia,07/09/2024,Ground Transport,0.619479
Russia,07/09/2024,Industry,1.17988
Russia,07/09/2024,International Aviation,0
Russia,07/09/2024,Power,2.03133
Russia,07/09/2024,Residential,0.25919
Spain,07/09/2024,Domestic Aviation,0.0204301
Spain,07/09/2024,Ground Transport,0.218742
Spain,07/09/2024,Industry,0.17215
Spain,07/09/2024,International Aviation,0
Spain,07/09/2024,Power,0.0729002
Spain,07/09/2024,Residential,0.057942
United Kingdom,07/09/2024,Domestic Aviation,0.00390939
United Kingdom,07/09/2024,Ground Transport,0.290234
United Kingdom,07/09/2024,Industry,0.18144
United Kingdom,07/09/2024,International Aviation,0
United Kingdom,07/09/2024,Power,0.122746
United Kingdom,07/09/2024,Residential,0.14657
United States,07/09/2024,Domestic Aviation,0.415488
United States,07/09/2024,Ground Transport,4.14328
United States,07/09/2024,Industry,2.99852
United States,07/09/2024,International Aviation,0
United States,07/09/2024,Power,5.00298
United States,07/09/2024,Residential,1.00969
Brazil,08/09/2024,Domestic Aviation,0.0265435
Brazil,08/09/2024,Ground Transport,0.404291
Brazil,08/09/2024,Industry,0.3139
Brazil,08/09/2024,International Aviation,0
Brazil,08/09/2024,Power,0.155042
Brazil,08/09/2024,Residential,0.111417
China,08/09/2024,Domestic Aviation,0.310653
China,08/09/2024,Ground Transport,2.74749
China,08/09/2024,Industry,10.4593
China,08/09/2024,International Aviation,0
China,08/09/2024,Power,19.4669
China,08/09/2024,Residential,1.01981
EU27 & UK,08/09/2024,Domestic Aviation,0.0533742
EU27 & UK,08/09/2024,Ground Transport,1.97301
EU27 & UK,08/09/2024,Industry,1.56332
EU27 & UK,08/09/2024,International Aviation,0
EU27 & UK,08/09/2024,Power,1.2304
EU27 & UK,08/09/2024,Residential,0.633586
France,08/09/2024,Domestic Aviation,0.010432
France,08/09/2024,Ground Transport,0.276751
France,08/09/2024,Industry,0.11459
France,08/09/2024,International Aviation,0
France,08/09/2024,Power,0.0163126
France,08/09/2024,Residential,0.105624
Germany,08/09/2024,Domestic Aviation,0.00286275
Germany,08/09/2024,Ground Transport,0.329413
Germany,08/09/2024,Industry,0.308996
Germany,08/09/2024,International Aviation,0
Germany,08/09/2024,Power,0.37327
Germany,08/09/2024,Residential,0.0752375
India,08/09/2024,Domestic Aviation,0.0455502
India,08/09/2024,Ground Transport,0.839245
India,08/09/2024,Industry,2.09662
India,08/09/2024,International Aviation,0
India,08/09/2024,Power,3.44501
India,08/09/2024,Residential,0.297502
Italy,08/09/2024,Domestic Aviation,0.00828397
Italy,08/09/2024,Ground Transport,0.239556
Italy,08/09/2024,Industry,0.14403
Italy,08/09/2024,International Aviation,0
Italy,08/09/2024,Power,0.176963
Italy,08/09/2024,Residential,0.0715873
Japan,08/09/2024,Domestic Aviation,0.0300835
Japan,08/09/2024,Ground Transport,0.464591
Japan,08/09/2024,Industry,0.583557
Japan,08/09/2024,International Aviation,0
Japan,08/09/2024,Power,1.19196
Japan,08/09/2024,Residential,0.121625
ROW,08/09/2024,Domestic Aviation,0.188542
ROW,08/09/2024,Ground Transport,5.68969
ROW,08/09/2024,Industry,8.1707
ROW,08/09/2024,International Aviation,1.87238
ROW,08/09/2024,Power,9.14735
ROW,08/09/2024,Residential,1.51977
Russia,08/09/2024,Domestic Aviation,0.0545989
Russia,08/09/2024,Ground Transport,0.539055
Russia,08/09/2024,Industry,1.16862
Russia,08/09/2024,International Aviation,0
Russia,08/09/2024,Power,2.01194
Russia,08/09/2024,Residential,0.238985
Spain,08/09/2024,Domestic Aviation,0.0217555
Spain,08/09/2024,Ground Transport,0.159082
Spain,08/09/2024,Industry,0.170612
Spain,08/09/2024,International Aviation,0
Spain,08/09/2024,Power,0.0722489
Spain,08/09/2024,Residential,0.0570699
United Kingdom,08/09/2024,Domestic Aviation,0.0041538
United Kingdom,08/09/2024,Ground Transport,0.274601
United Kingdom,08/09/2024,Industry,0.103578
United Kingdom,08/09/2024,International Aviation,0
United Kingdom,08/09/2024,Power,0.0700718
United Kingdom,08/09/2024,Residential,0.155339
United States,08/09/2024,Domestic Aviation,0.407055
United States,08/09/2024,Ground Transport,3.49192
United States,08/09/2024,Industry,2.60186
United States,08/09/2024,International Aviation,0
United States,08/09/2024,Power,4.34115
United States,08/09/2024,Residential,1.05605
Brazil,09/09/2024,Domestic Aviation,0.0289619
Brazil,09/09/2024,Ground Transport,0.596793
Brazil,09/09/2024,Industry,0.367741
Brazil,09/09/2024,International Aviation,0
Brazil,09/09/2024,Power,0.181635
Brazil,09/09/2024,Residential,0.111417
China,09/09/2024,Domestic Aviation,0.307473
China,09/09/2024,Ground Transport,2.75757
China,09/09/2024,Industry,10.491
China,09/09/2024,International Aviation,0
China,09/09/2024,Power,19.5258
China,09/09/2024,Residential,1.04535
EU27 & UK,09/09/2024,Domestic Aviation,0.0582229
EU27 & UK,09/09/2024,Ground Transport,2.56462
EU27 & UK,09/09/2024,Industry,2.03321
EU27 & UK,09/09/2024,International Aviation,0
EU27 & UK,09/09/2024,Power,1.60023
EU27 & UK,09/09/2024,Residential,0.739977
France,09/09/2024,Domestic Aviation,0.0116976
France,09/09/2024,Ground Transport,0.346561
France,09/09/2024,Industry,0.146485
France,09/09/2024,International Aviation,0
France,09/09/2024,Power,0.020853
France,09/09/2024,Residential,0.114441
Germany,09/09/2024,Domestic Aviation,0.00341101
Germany,09/09/2024,Ground Transport,0.405911
Germany,09/09/2024,Industry,0.433254
Germany,09/09/2024,International Aviation,0
Germany,09/09/2024,Power,0.523375
Germany,09/09/2024,Residential,0.124323
India,09/09/2024,Domestic Aviation,0.0455585
India,09/09/2024,Ground Transport,0.947414
India,09/09/2024,Industry,2.21953
India,09/09/2024,International Aviation,0
India,09/09/2024,Power,3.64696
India,09/09/2024,Residential,0.297531
Italy,09/09/2024,Domestic Aviation,0.00850527
Italy,09/09/2024,Ground Transport,0.299781
Italy,09/09/2024,Industry,0.153193
Italy,09/09/2024,International Aviation,0
Italy,09/09/2024,Power,0.188221
Italy,09/09/2024,Residential,0.0718773
Japan,09/09/2024,Domestic Aviation,0.0306248
Japan,09/09/2024,Ground Transport,0.476432
Japan,09/09/2024,Industry,0.722958
Japan,09/09/2024,International Aviation,0
Japan,09/09/2024,Power,1.4767
Japan,09/09/2024,Residential,0.122251
ROW,09/09/2024,Domestic Aviation,0.199594
ROW,09/09/2024,Ground Transport,6.83148
ROW,09/09/2024,Industry,8.93702
ROW,09/09/2024,International Aviation,1.81603
ROW,09/09/2024,Power,10.0845
ROW,09/09/2024,Residential,1.53956
Russia,09/09/2024,Domestic Aviation,0.0546437
Russia,09/09/2024,Ground Transport,0.727208
Russia,09/09/2024,Industry,1.22184
Russia,09/09/2024,International Aviation,0
Russia,09/09/2024,Power,2.10356
Russia,09/09/2024,Residential,0.225598
Spain,09/09/2024,Domestic Aviation,0.0229449
Spain,09/09/2024,Ground Transport,0.255378
Spain,09/09/2024,Industry,0.189189
Spain,09/09/2024,International Aviation,0
Spain,09/09/2024,Power,0.0801159
Spain,09/09/2024,Residential,0.0558406
United Kingdom,09/09/2024,Domestic Aviation,0.00560661
United Kingdom,09/09/2024,Ground Transport,0.302484
United Kingdom,09/09/2024,Industry,0.107999
United Kingdom,09/09/2024,International Aviation,0
United Kingdom,09/09/2024,Power,0.0730628
United Kingdom,09/09/2024,Residential,0.185218
United States,09/09/2024,Domestic Aviation,0.443033
United States,09/09/2024,Ground Transport,4.59543
United States,09/09/2024,Industry,2.44916
United States,09/09/2024,International Aviation,0
United States,09/09/2024,Power,4.08638
United States,09/09/2024,Residential,0.992476
Brazil,10/09/2024,Domestic Aviation,0.0289177
Brazil,10/09/2024,Ground Transport,0.605397
Brazil,10/09/2024,Industry,0.398759
Brazil,10/09/2024,International Aviation,0
Brazil,10/09/2024,Power,0.196955
Brazil,10/09/2024,Residential,0.111417
China,10/09/2024,Domestic Aviation,0.302827
